"order_id","item_price","quantity","item_cat","item_name","created_at","cust_id","customer","delivery_address1","delivery_address2","delivery_city","delivery_zipcode","delivery"
695,29.990000,89,Pizza,Cheese,2024-02-24 14:46:09.914,752,Danyelle Fold,"8698 Stoughton Place","774 Southridge Street",Vila do Maio,,false
696,25.990000,36,Pizza,Pepperoni,2024-02-24 14:46:09.914,799,Brittany Douthwaite,"0669 Acker Street","59 Del Mar Circle",Bafia,,false
697,25.990000,99,Pizza,Pepperoni,2024-02-24 14:46:09.914,448,Marleen Labat,"94 Raven Way","337 Aberg Court",Bozkow,"51-376",false
698,26.990000,40,Pizza,Hawaiian,2024-02-24 14:46:09.914,858,Rosy Tilne,"048 Sauthoff Plaza","30 Old Gate Point",Torres Vedras,"2560-234",false
699,24.990000,4,Pizza,Cheese,2024-02-24 14:46:09.914,823,Vivi Hedman,"4 Debra Center","86 Pawling Junction",San Isidro,"29020",true
700,24.990000,21,Pizza,Cheese,2024-02-24 14:46:09.914,680,Martita Tweedy,"60729 Namekagon Hill","119 Summit Hill",Xinxu,,true
701,26.990000,15,Pizza,Hawaiian,2024-02-24 14:46:09.914,476,Hammad Kwietek,"300 Knutson Point","712 Bobwhite Terrace",Turkestan,,false
702,31.990000,61,Pizza,Pepperoni,2024-02-24 14:46:09.914,422,Lennie Boadby,"9 Linden Alley","53 Lotheville Street",Lupane,,false
703,20.990000,96,Pizza,Pepperoni,2024-02-24 14:46:09.914,919,Mayne Dottridge,"547 Mandrake Way","3840 Forest Avenue",Ganzi,,false
704,19.990000,83,Pizza,Cheese,2024-02-24 14:46:09.914,949,Drusie Merrin,"042 David Pass","37532 Ludington Center",Taldan,"676009",true
705,24.990000,22,Pizza,Cheese,2024-02-24 14:46:09.914,916,Nona Claw,"5 Main Center","3410 Welch Road",Paris La Défense,"92083 CEDEX",true
706,29.990000,44,Pizza,Cheese,2024-02-24 14:46:09.914,177,Barnett Moyser,"07 Farragut Point","273 Commercial Hill",Alaminos,"4001",false
707,25.990000,86,Pizza,Pepperoni,2024-02-24 14:46:09.914,43,Godart De Pero,"37 Holy Cross Hill","0 Cardinal Hill",Malveira,"2665-189",false
708,19.990000,60,Pizza,Cheese,2024-02-24 14:46:09.914,625,Maritsa Wallage,"82853 Del Sol Pass","309 Wayridge Place",Dowsk,,false
709,19.990000,29,Pizza,Cheese,2024-02-24 14:46:09.914,909,Christin Venner,"41 Eastlawn Center","7929 Atwood Lane",Ar Rass,,true
710,21.990000,2,Pizza,Hawaiian,2024-02-24 14:46:09.914,927,Netta Wooff,"82 Manitowish Crossing","8587 Kenwood Park",Criciúma,"88800-000",false
711,31.990000,30,Pizza,Pepperoni,2024-02-24 14:46:09.914,135,Eydie Ashington,"45235 Troy Alley","05 Sunbrook Center",Shādegān,,true
712,31.990000,9,Pizza,Pepperoni,2024-02-24 14:46:09.914,201,Myles Brissard,"11 Blaine Circle","3757 Manufacturers Road",Liminka,"91901",false
713,25.990000,1,Pizza,Pepperoni,2024-02-24 14:46:09.914,447,Cairistiona Segrott,"4 Tennessee Crossing","90042 Swallow Drive",Ina,"962-0042",false
714,19.990000,46,Pizza,Cheese,2024-02-24 14:46:09.914,86,Gardner Scotney,"6494 Butterfield Hill","12 Kennedy Way",Longshi,,false
715,20.990000,44,Pizza,Pepperoni,2024-02-24 14:46:09.914,720,Annice Alben,"58634 Acker Point","770 Steensland Court",Kuantan,"25676",true
716,20.990000,29,Pizza,Pepperoni,2024-02-24 14:46:09.914,810,Collin Eam,"4176 Express Road","886 Raven Point",Huizhou,,true
717,31.990000,67,Pizza,Pepperoni,2024-02-24 14:46:09.914,983,Rosie Nevinson,"13 5th Way","25177 Magdeline Plaza",Anyang,,false
718,26.990000,18,Pizza,Hawaiian,2024-02-24 14:46:09.914,83,Jo Heine,"5 Marcy Hill","721 Londonderry Way",Ostrowsko,"34-432",false
719,25.990000,21,Pizza,Pepperoni,2024-02-24 14:46:09.914,789,Averell Sales,"2282 Milwaukee Alley","61830 Thierer Way",Atães,"4800-230",true
720,20.990000,88,Pizza,Pepperoni,2024-02-24 14:46:09.914,134,Bernardine Serridge,"3 Bunker Hill Hill","100 Anhalt Terrace",Santander,"39010",true
721,19.990000,5,Pizza,Cheese,2024-02-24 14:46:09.914,5,Tanney Gagan,"1 Mendota Parkway","2889 Springview Way",Trondheim,"7404",false
722,29.990000,77,Pizza,Cheese,2024-02-24 14:46:09.914,625,Maritsa Wallage,"88 Farwell Alley","11338 American Ash Center",Altıağac,,false
723,25.990000,100,Pizza,Pepperoni,2024-02-24 14:46:09.914,595,Hedwiga Walters,"896 7th Center","6 Hansons Parkway",Lluka e Eperme,,false
724,25.990000,13,Pizza,Pepperoni,2024-02-24 14:46:09.914,414,Jaye Fleg,"612 Maywood Park","2 Scott Lane",Aso,"986-0705",false
725,31.990000,21,Pizza,Pepperoni,2024-02-24 14:46:09.914,818,Valentin Clines,"1544 Pond Plaza","3 Carioca Alley",Zeguo,,true
726,31.990000,79,Pizza,Pepperoni,2024-02-24 14:46:09.914,240,Lennie Gilliatt,"80 Carpenter Center","375 Dahle Junction",Kåge,"934 91",false
727,21.990000,86,Pizza,Hawaiian,2024-02-24 14:46:09.914,224,Kandace Engley,"2 Maywood Point","937 Rieder Junction",Gubo,,false
728,21.990000,74,Pizza,Hawaiian,2024-02-24 14:46:09.914,327,Madelle Spaducci,"27 Maple Junction","0 Welch Pass",Xiadian,,true
729,19.990000,4,Pizza,Cheese,2024-02-24 14:46:09.914,374,Marco Pridgeon,"61 Ludington Way","0917 Dorton Circle",Shaba Zhen,,false
730,21.990000,51,Pizza,Hawaiian,2024-02-24 14:46:09.914,8,Josias Jeanesson,"469 Lake View Parkway","95 Prairieview Pass",Huacao,,false
731,29.990000,28,Pizza,Cheese,2024-02-24 14:46:09.914,764,Nike Gardiner,"1544 Pond Plaza","3 Carioca Alley",Zeguo,,false
732,19.990000,12,Pizza,Cheese,2024-02-24 14:46:09.914,443,Sheila Mursell,"34432 Manley Alley","6 Butterfield Road",Paipu,,true
733,20.990000,63,Pizza,Pepperoni,2024-02-24 14:46:09.914,334,Brody Scouler,"58788 Melrose Pass","22 Loomis Street",Fukuma,"811-3522",false
734,29.990000,65,Pizza,Cheese,2024-02-24 14:46:09.914,807,Giacomo Tiffney,"864 Ruskin Plaza","78589 Union Parkway",N’dalatando,,true
735,29.990000,23,Pizza,Cheese,2024-02-24 14:46:09.914,537,Nikolaos Redshaw,"483 Doe Crossing Point","33566 Luster Pass",Néa Pélla,,true
736,26.990000,100,Pizza,Hawaiian,2024-02-24 14:46:09.914,799,Brittany Douthwaite,"7 Arkansas Point","50 Maryland Lane",Bolotnoye,"633343",false
737,26.990000,94,Pizza,Hawaiian,2024-02-24 14:46:09.914,790,Manya Blackie,"122 Waywood Road","1 Merrick Center",Saint Louis,"63180",true
738,29.990000,50,Pizza,Cheese,2024-02-24 14:46:09.914,939,Antoinette Cleevely,"033 Truax Pass","3987 Old Gate Hill",Oslo,"1068",false
739,31.990000,37,Pizza,Pepperoni,2024-02-24 14:46:09.914,148,Angelika Trowbridge,"042 David Pass","37532 Ludington Center",Taldan,"676009",false
740,31.990000,7,Pizza,Pepperoni,2024-02-24 14:46:09.914,198,Parsifal Sloegrave,"09 Lakewood Junction","5854 Trailsway Pass",Ksour Essaf,,true
741,24.990000,45,Pizza,Cheese,2024-02-24 14:46:09.914,584,Selestina O'Moylane,"58227 Mallard Trail","99996 Judy Center",Samdrup Jongkhar,,true
742,29.990000,8,Pizza,Cheese,2024-02-24 14:46:09.914,746,Tisha Puckham,"22559 Northfield Way","725 Clyde Gallagher Way",Trinaterra,"4745-375",false
743,29.990000,56,Pizza,Cheese,2024-02-24 14:46:09.914,26,Xena Whate,"7 Corry Center","4526 Sunbrook Point",Aix-en-Provence,"13592 CEDEX 3",true
744,20.990000,36,Pizza,Pepperoni,2024-02-24 14:46:09.914,560,Korey Chrystie,"3468 Corry Hill","997 Eastlawn Junction",Taling,,false
745,21.990000,57,Pizza,Hawaiian,2024-02-24 14:46:09.914,516,Nicko Huertas,"903 Lakewood Street","95688 Main Parkway",Castanheira,"4980-233",true
746,25.990000,88,Pizza,Pepperoni,2024-02-24 14:46:09.914,820,Brittaney Leidl,"4484 Transport Street","49 Elmside Parkway",Moutas,"3700-674",false
747,31.990000,12,Pizza,Pepperoni,2024-02-24 14:46:09.914,752,Danyelle Fold,"47507 Shelley Pass","0 Monterey Drive",Selouane,,true
748,20.990000,54,Pizza,Pepperoni,2024-02-24 14:46:09.914,368,Keely Attawell,"91468 Melvin Terrace","32667 Lunder Plaza",Alchevs’k,,true
749,25.990000,86,Pizza,Pepperoni,2024-02-24 14:46:09.914,212,Pavel Wenzel,"8 Sunnyside Lane","752 Del Sol Way",Kraslice,"358 01",true
750,19.990000,89,Pizza,Cheese,2024-02-24 14:46:09.914,561,Brittany Truggian,"567 Tony Center","9 Corry Court",Včelná,"373 82",true
751,21.990000,64,Pizza,Hawaiian,2024-02-24 14:46:09.914,437,Beilul Dartnell,"81 Raven Terrace","2 Express Drive",Tidaholm,"522 24",false
752,25.990000,88,Pizza,Pepperoni,2024-02-24 14:46:09.914,604,Marisa Doley,"747 Gale Drive","426 Weeping Birch Parkway",Danilov,"152070",true
753,20.990000,85,Pizza,Pepperoni,2024-02-24 14:46:09.914,281,Ennis Crace,"97178 Monument Circle","30 Parkside Avenue",Guayaramerín,,false
754,26.990000,69,Pizza,Hawaiian,2024-02-24 14:46:09.914,800,Shelby Beynkn,"20 Buena Vista Lane","6540 Lien Way",Machalí,,false
755,25.990000,76,Pizza,Pepperoni,2024-02-24 14:46:09.914,4,Dominic Gon,"6 Jay Road","8344 Rusk Drive",Porto Salvo,"2740-010",true
756,26.990000,91,Pizza,Hawaiian,2024-02-24 14:46:09.914,294,Nigel Dimmack,"3 Eastlawn Place","0449 Dapin Avenue",Parry Sound,P2A,true
757,26.990000,41,Pizza,Hawaiian,2024-02-24 14:46:09.914,975,Devinne Gerrad,"64 Northland Point","00173 Esch Parkway",Villa Nueva,"5903",false
758,26.990000,76,Pizza,Hawaiian,2024-02-24 14:46:09.914,270,Edd Gurys,"38 Golf View Street","68 Schmedeman Drive",Tantu,,true
759,25.990000,21,Pizza,Pepperoni,2024-02-24 14:46:09.914,748,Derward Neiland,"6237 Warrior Alley","54 Rutledge Way",Dadiharja,,false
760,20.990000,87,Pizza,Pepperoni,2024-02-24 14:46:09.914,537,Nikolaos Redshaw,"55230 Mallard Alley","84748 Moose Parkway",Al Qurayn,,true
761,20.990000,25,Pizza,Pepperoni,2024-02-24 14:46:09.914,595,Hedwiga Walters,"1417 Brown Plaza","888 Moose Trail",Krasnopillya,,false
762,25.990000,36,Pizza,Pepperoni,2024-02-24 14:46:09.914,238,Amelie Margerison,"8 Gateway Center","8318 Sachtjen Terrace",Plato,"475038",true
763,21.990000,5,Pizza,Hawaiian,2024-02-24 14:46:09.914,500,Heida Houlaghan,"46504 Hallows Lane","2438 North Hill",Żywiec,"34-330",false
764,29.990000,56,Pizza,Cheese,2024-02-24 14:46:09.914,647,Julieta Gravell,"004 Fremont Pass","3 Bartelt Alley",Daixi,,false
765,20.990000,18,Pizza,Pepperoni,2024-02-24 14:46:09.914,264,Melisent Kensley,"55 Kingsford Circle","668 Fisk Way",Sokółka,"16-101",true
766,26.990000,37,Pizza,Hawaiian,2024-02-24 14:46:09.914,353,Stacie Bortoletti,"89 Anthes Parkway","3266 Amoth Pass",Srokowo,"11-420",true
767,20.990000,43,Pizza,Pepperoni,2024-02-24 14:46:09.914,488,Carmine Harold,"30227 Loftsgordon Junction","3474 Iowa Circle",Gaocun,,true
768,21.990000,74,Pizza,Hawaiian,2024-02-24 14:46:09.932,166,Dunn Juster,"5914 Calypso Place","29 Grasskamp Park",Fonteleite,"4745-530",true
769,20.990000,18,Pizza,Pepperoni,2024-02-24 14:46:09.932,602,Abba Stittle,"9670 Forest Court","533 Warbler Point",Tarakaniv,,false
770,29.990000,73,Pizza,Cheese,2024-02-24 14:46:09.932,96,Bernita Eivers,"551 Reindahl Drive","3002 Westport Center",Yambol,"8600",false
771,31.990000,80,Pizza,Pepperoni,2024-02-24 14:46:09.932,418,Idette Gotter,"74 Warrior Court","04267 Coolidge Park",Tiling,"1112",true
772,26.990000,92,Pizza,Hawaiian,2024-02-24 14:46:09.932,602,Abba Stittle,"72928 Oakridge Crossing","1890 Bunting Court",Aozou,,true
773,25.990000,54,Pizza,Pepperoni,2024-02-24 14:46:09.932,56,Willyt Donkersley,"5162 Basil Trail","65 Porter Trail",Lengshuijing,,false
774,21.990000,13,Pizza,Hawaiian,2024-02-24 14:46:09.932,380,Glenn Phifer,"9 Anhalt Junction","8 Judy Street",Spárti,,false
775,31.990000,41,Pizza,Pepperoni,2024-02-24 14:46:09.932,931,Eal Bryce,"05678 Steensland Pass","3407 Springs Place",Ngulung Wetan,,false
776,25.990000,32,Pizza,Pepperoni,2024-02-24 14:46:09.932,530,Nadya Drogan,"11 Kinsman Parkway","1 Colorado Way",Pailles,,true
777,19.990000,56,Pizza,Cheese,2024-02-24 14:46:09.932,885,Bryant Showt,"874 Tennyson Parkway","76 Declaration Pass",Yŏng-dong,,false
778,29.990000,86,Pizza,Cheese,2024-02-24 14:46:09.932,660,Ryann Dominique,"52526 Hauk Lane","8799 Maple Wood Way",Žagarė,"84019",false
779,31.990000,58,Pizza,Pepperoni,2024-02-24 14:46:09.932,89,Kelcie Bewly,"48 Anthes Trail","02 Springview Parkway",Lucan,K78,false
780,24.990000,64,Pizza,Cheese,2024-02-24 14:46:09.932,684,Cassandry Wetwood,"69 Dorton Park","13 Del Mar Plaza",Zhengyangshan,,true
781,24.990000,64,Pizza,Cheese,2024-02-24 14:46:09.932,802,Falito MacAlpine,"8 Ohio Lane","522 Buell Parkway",Shediac,E4P,false
782,31.990000,68,Pizza,Pepperoni,2024-02-24 14:46:09.932,212,Pavel Wenzel,"44 Arapahoe Court","54 Graceland Point",Haradok,,true
783,21.990000,92,Pizza,Hawaiian,2024-02-24 14:46:09.932,572,Cherye Larmor,"25 South Crossing","7793 Farwell Crossing",Ribas,"4610-535",false
784,19.990000,56,Pizza,Cheese,2024-02-24 14:46:09.932,778,Edd Kepling,"7375 Moland Place","5 Waubesa Alley",Pervomays’k,,true
785,21.990000,4,Pizza,Hawaiian,2024-02-24 14:46:09.932,703,Ryun Olander,"74 Warrior Court","04267 Coolidge Park",Tiling,"1112",false
786,19.990000,80,Pizza,Cheese,2024-02-24 14:46:09.932,110,Mendy Heskey,"8347 Parkside Avenue","06479 Summerview Way",Mianduhe,,false
787,26.990000,27,Pizza,Hawaiian,2024-02-24 14:46:09.932,914,Viviene Josum,"47507 Shelley Pass","0 Monterey Drive",Selouane,,false
788,21.990000,49,Pizza,Hawaiian,2024-02-24 14:46:09.932,830,Idaline McCarle,"05676 Merrick Junction","78 Heffernan Hill",Kagadi,,false
789,19.990000,43,Pizza,Cheese,2024-02-24 14:46:09.932,796,Buddy Riggott,"80 Farwell Center","02 Heath Plaza",Ndjolé,,true
790,29.990000,83,Pizza,Cheese,2024-02-24 14:46:09.932,760,Missy Merveille,"8 Dayton Drive","0264 Lindbergh Crossing",Taoling,,true
791,29.990000,45,Pizza,Cheese,2024-02-24 14:46:09.932,771,Erika Thinn,"8698 Stoughton Place","774 Southridge Street",Vila do Maio,,false
792,20.990000,80,Pizza,Pepperoni,2024-02-24 14:46:09.932,286,Angie Tidswell,"68774 Park Meadow Court","16 Steensland Court",Ad Darbāsīyah,,false
793,19.990000,16,Pizza,Cheese,2024-02-24 14:46:09.932,261,Brynne Barensen,"627 Elgar Place","62111 Nobel Street",Gózd,"26-634",true
794,20.990000,19,Pizza,Pepperoni,2024-02-24 14:46:09.932,185,Nanete Ather,"42375 Goodland Alley","6094 Dahle Drive",Panalanoy,"6516",true
795,20.990000,96,Pizza,Pepperoni,2024-02-24 14:46:09.932,961,Niven Moubray,"29 Reinke Plaza","780 Village Green Plaza",Luleå,"973 23",true
796,25.990000,89,Pizza,Pepperoni,2024-02-24 14:46:09.932,83,Jo Heine,"42375 Goodland Alley","6094 Dahle Drive",Panalanoy,"6516",false
797,25.990000,56,Pizza,Pepperoni,2024-02-24 14:46:09.932,824,Vonni Gisbey,"8 Longview Trail","1208 Warrior Trail",Chigasaki,"253-0041",true
798,20.990000,31,Pizza,Pepperoni,2024-02-24 14:46:09.932,898,Sigrid Texton,"252 Stang Hill","1840 Jenna Crossing",Kosmach,,false
799,21.990000,30,Pizza,Hawaiian,2024-02-24 14:46:09.932,411,Hartwell Seward,"9500 Bartillon Alley","509 Manufacturers Pass",Khirdalan,,true
800,29.990000,15,Pizza,Cheese,2024-02-24 14:46:09.932,638,Rosella Deathridge,"967 Cardinal Park","069 Kinsman Hill",Tianhekou,,true
801,25.990000,4,Pizza,Pepperoni,2024-02-24 14:46:09.932,700,Carrie Hellyar,"1 Miller Crossing","90 Anthes Street",Futuroscope,"86983 CEDEX",false
802,24.990000,3,Pizza,Cheese,2024-02-24 14:46:09.932,756,Rosy Pridmore,"03989 Pierstorff Center","6 Oneill Alley",Tbêng Méanchey,,false
803,31.990000,38,Pizza,Pepperoni,2024-02-24 14:46:09.932,947,Marsha Corby,"9874 Daystar Court","95284 Redwing Junction",Nanga Eboko,,false
804,26.990000,40,Pizza,Hawaiian,2024-02-24 14:46:09.932,324,Tarrance Frend,"8 Springs Place","012 Bay Way",Bulakbanjar,,true
805,25.990000,20,Pizza,Pepperoni,2024-02-24 14:46:09.932,54,Stanislaus Jeayes,"493 Moland Way","9781 Sachs Avenue",Halmstad,"302 70",false
806,26.990000,23,Pizza,Hawaiian,2024-02-24 14:46:09.932,946,Charmine Eiler,"566 Cottonwood Circle","909 Eagan Avenue",Saga,,true
807,31.990000,65,Pizza,Pepperoni,2024-02-24 14:46:09.932,895,Letitia Barbrick,"42647 Butternut Place","18 Fulton Way",Zhukeng,,false
808,21.990000,60,Pizza,Hawaiian,2024-02-24 14:46:09.932,317,Kirbee Lapree,"22 Oxford Drive","4 Moulton Court",Acton Vale,G0E,false
809,21.990000,97,Pizza,Hawaiian,2024-02-24 14:46:09.932,354,Gerrard Bradnum,"8 Bashford Street","29 Sage Circle",Palma De Mallorca,"07121",false
810,21.990000,39,Pizza,Hawaiian,2024-02-24 14:46:09.932,5,Tanney Gagan,"38 Schiller Point","436 Elka Circle",Gao,,true
811,20.990000,74,Pizza,Pepperoni,2024-02-24 14:46:09.932,887,Risa Keyse,"1882 Golf Pass","1103 Green Ridge Court",Horodne,,true
812,31.990000,59,Pizza,Pepperoni,2024-02-24 14:46:09.932,42,Rianon Bidwell,"19649 Riverside Trail","829 Carioca Hill",Amparo,"13900-000",true
813,20.990000,42,Pizza,Pepperoni,2024-02-24 14:46:09.932,761,Mariquilla Olfert,"2 Sachs Place","0 Waxwing Road",Jacaltenango,"13007",false
814,21.990000,94,Pizza,Hawaiian,2024-02-24 14:46:09.932,491,Katina Beszant,"88 Sullivan Street","8503 Lighthouse Bay Way",Vidoši,,true
815,20.990000,2,Pizza,Pepperoni,2024-02-24 14:46:09.932,462,Lindon Farress,"2 Aberg Park","72 Donald Hill",Bernardo de Irigoyen,"2248",true
816,24.990000,67,Pizza,Cheese,2024-02-24 14:46:09.932,975,Devinne Gerrad,"6 Maple Center","559 Warbler Way",Tajimi,"507-0901",false
817,24.990000,60,Pizza,Cheese,2024-02-24 14:46:09.932,195,Doreen Eggar,"0121 Dunning Terrace","30 Dexter Alley",Carthage,,false
818,20.990000,47,Pizza,Pepperoni,2024-02-24 14:46:09.932,251,Gallard Wanek,"571 Corscot Junction","928 Cardinal Drive",Siemiatycze,"17-301",false
819,25.990000,99,Pizza,Pepperoni,2024-02-24 14:46:09.932,701,Bekki Langlois,"105 Steensland Hill","07452 Hauk Point",Areia Branca,"49580-000",true
820,20.990000,96,Pizza,Pepperoni,2024-02-24 14:46:09.932,318,Reinhold Parkins,"65 Menomonie Place","49931 Roxbury Avenue",Naushahro Fīroz,"67131",false
821,25.990000,25,Pizza,Pepperoni,2024-02-24 14:46:09.932,898,Sigrid Texton,"3136 Orin Place","9 Pine View Junction",El Pino,"10508",true
822,26.990000,63,Pizza,Hawaiian,2024-02-24 14:46:09.932,221,Thaddus Gofforth,"57 Mitchell Alley","94 Magdeline Center",Shanmei,,true
823,26.990000,67,Pizza,Hawaiian,2024-02-24 14:46:09.932,253,Carolina Eagleton,"6863 Rusk Drive","9236 Superior Parkway",Pigcawayan,"9412",false
824,24.990000,100,Pizza,Cheese,2024-02-24 14:46:09.932,370,Malanie Coulbeck,"64073 Mallard Park","967 Continental Park",Sanxi,,false
825,29.990000,47,Pizza,Cheese,2024-02-24 14:46:09.932,863,Kelly Stave,"7 Jana Park","36 Kropf Alley",Jeponkrajan,,true
826,26.990000,82,Pizza,Hawaiian,2024-02-24 14:46:09.932,689,Cleo Cogley,"0770 Hintze Court","50247 Forster Crossing",Santa Monica,"8422",false
827,21.990000,53,Pizza,Hawaiian,2024-02-24 14:46:09.932,874,Beaufort Dils,"30610 Bashford Way","4 Eggendart Street",Pineleng,,true
828,25.990000,77,Pizza,Pepperoni,2024-02-24 14:46:09.932,288,Robbie Mascall,"53 Cody Court","7 Northview Place",Solna,"171 94",false
829,21.990000,97,Pizza,Hawaiian,2024-02-24 14:46:09.932,136,Jayne Mulbry,"411 Eastwood Circle","396 Sheridan Street",Libuganon,"6615",false
830,31.990000,9,Pizza,Pepperoni,2024-02-24 14:46:09.932,756,Rosy Pridmore,"61071 8th Park","762 La Follette Point",Mathakola,,true
831,21.990000,6,Pizza,Hawaiian,2024-02-24 14:46:09.932,645,Markus Saunper,"26864 Harbort Crossing","3018 Corry Plaza",Paatan,"9406",true
832,25.990000,45,Pizza,Pepperoni,2024-02-24 14:46:09.932,656,Doralynne Godain,"1 Alpine Way","76 Everett Way",Dulovo,"7677",false
833,20.990000,23,Pizza,Pepperoni,2024-02-24 14:46:09.932,375,Rupert St. Pierre,"6723 Erie Place","840 Anniversary Way",Xuling,,false
834,24.990000,69,Pizza,Cheese,2024-02-24 14:46:09.932,482,Shellie Belward,"056 Towne Lane","7 Marquette Court",El Ingenio,,true
835,26.990000,97,Pizza,Hawaiian,2024-02-24 14:46:09.932,647,Julieta Gravell,"04251 Portage Hill","981 Gulseth Road",Rudniki,"46-325",false
836,29.990000,80,Pizza,Cheese,2024-02-24 14:46:09.932,568,Lily Worsnip,"344 Kings Place","848 Pierstorff Court",Hangkou,,false
837,21.990000,2,Pizza,Hawaiian,2024-02-24 14:46:09.932,544,Jarred Kayser,"34 Talisman Hill","3 Mesta Way",Yili,,true
838,26.990000,80,Pizza,Hawaiian,2024-02-24 14:46:09.932,137,Kandace Terne,"0 Spaight Circle","644 Bayside Hill",Novokizhinginsk,"671454",false
839,21.990000,39,Pizza,Hawaiian,2024-02-24 14:46:09.932,872,Louisa Mueller,"535 Dryden Junction","57 Dottie Road",Töreboda,"545 35",true
840,21.990000,5,Pizza,Hawaiian,2024-02-24 14:46:09.932,222,Veronika Depper,"896 7th Center","6 Hansons Parkway",Lluka e Eperme,,false
841,20.990000,100,Pizza,Pepperoni,2024-02-24 14:46:09.932,649,Suzette Verbeek,"33149 Loftsgordon Plaza","88 Farwell Junction",Fukou,,false
842,20.990000,33,Pizza,Pepperoni,2024-02-24 14:46:09.932,106,Deeyn Cohen,"4 Northport Circle","62 Beilfuss Parkway",Ust’-Omchug,"666137",false
843,29.990000,46,Pizza,Cheese,2024-02-24 14:46:09.932,695,Damaris Petruskevich,"2935 Lakewood Hill","4992 Briar Crest Junction",Viamão,"94400-000",false
844,31.990000,14,Pizza,Pepperoni,2024-02-24 14:46:09.932,84,Paige Lenormand,"1 Di Loreto Alley","00 Scoville Point",Aqqan,,true
845,26.990000,9,Pizza,Hawaiian,2024-02-24 14:46:09.932,418,Idette Gotter,"95 Fairview Drive","2059 Bartillon Terrace",Talun,,true
846,25.990000,49,Pizza,Pepperoni,2024-02-24 14:46:09.932,368,Keely Attawell,"5523 Buell Lane","087 Graedel Place",Kosan,,false
847,20.990000,86,Pizza,Pepperoni,2024-02-24 14:46:09.932,714,Berkley Gush,"6 Oxford Parkway","60 Dakota Avenue",Jankomir,"10255",false
848,24.990000,62,Pizza,Cheese,2024-02-24 14:46:09.932,59,Tymothy Caudray,"6 Anzinger Place","18916 Arrowood Court",Zungeru,,false
849,31.990000,96,Pizza,Pepperoni,2024-02-24 14:46:09.932,12,Mortie Zealey,"11 Tennessee Junction","5063 American Drive",Lomme,"59463 CEDEX",false
850,19.990000,39,Pizza,Cheese,2024-02-24 14:46:09.932,537,Nikolaos Redshaw,"8255 Caliangt Court","8 Derek Court",Gayabaru,,false
851,31.990000,70,Pizza,Pepperoni,2024-02-24 14:46:09.932,32,Gael Wittrington,"97108 Hoard Lane","16 North Avenue",Tucuran,"7019",true
852,19.990000,87,Pizza,Cheese,2024-02-24 14:46:09.932,898,Sigrid Texton,"2131 Susan Drive","7 Oriole Lane",Ratchathewi,"11130",true
853,21.990000,78,Pizza,Hawaiian,2024-02-24 14:46:09.932,126,Joline Dabourne,"12 Sutherland Drive","9 Corry Parkway",Chervonoarmiys’k,,false
854,26.990000,82,Pizza,Hawaiian,2024-02-24 14:46:09.932,22,Tedi Scrane,"62863 Dryden Crossing","77 Hanson Lane",Milove,,false
855,19.990000,59,Pizza,Cheese,2024-02-24 14:46:09.932,442,Gillian McCloid,"6850 Shasta Crossing","44 Killdeer Trail",Santo Anastácio,"19360-000",false
856,21.990000,35,Pizza,Hawaiian,2024-02-24 14:46:09.932,896,Lavina Ohms,"538 Pepper Wood Circle","9 Havey Street",Donomulyo,,false
857,20.990000,5,Pizza,Pepperoni,2024-02-24 14:46:09.932,246,Tobias Witheford,"34129 Montana Street","427 Dahle Alley",Jinzhou,,true
858,21.990000,81,Pizza,Hawaiian,2024-02-24 14:46:09.932,191,Joy Padfield,"129 Mcguire Trail","8553 Fuller Plaza",Nyahururu,,true
859,29.990000,53,Pizza,Cheese,2024-02-24 14:46:09.932,117,Robin Anshell,"43 Browning Center","5048 Bunker Hill Plaza",Tây Hồ,,false
860,19.990000,75,Pizza,Cheese,2024-02-24 14:46:09.932,259,Ellsworth Bellingham,"933 Cody Point","2 Gulseth Lane",Naha-shi,"903-0826",false
861,24.990000,92,Pizza,Cheese,2024-02-24 14:46:09.932,674,Ring Kershow,"627 Elgar Place","62111 Nobel Street",Gózd,"26-634",true
862,31.990000,87,Pizza,Pepperoni,2024-02-24 14:46:09.932,771,Erika Thinn,"66773 Corry Pass","35 Lighthouse Bay Court",Gap,"05004 CEDEX",false
863,20.990000,2,Pizza,Pepperoni,2024-02-24 14:46:09.932,708,Roseann Kenealy,"053 Hovde Crossing","86 Mitchell Circle",Vyškov,"683 21",false
864,24.990000,85,Pizza,Cheese,2024-02-24 14:46:09.932,515,Mac McMenemy,"07185 New Castle Road","50 Clove Court",Bagacay,"7032",true
865,25.990000,96,Pizza,Pepperoni,2024-02-24 14:46:09.932,131,Lethia Spittle,"4099 Erie Alley","005 Gulseth Circle",Guidong Chengguanzhen,,true
866,26.990000,5,Pizza,Hawaiian,2024-02-24 14:46:09.932,981,Jinny Yakunin,"39215 Graceland Court","34465 Longview Terrace",Baranowo,"06-320",true
867,19.990000,87,Pizza,Cheese,2024-02-24 14:46:09.932,629,Rosaline Farrier,"156 Atwood Junction","8 Artisan Way",Caluquembe,,false
868,20.990000,19,Pizza,Pepperoni,2024-02-24 14:46:09.932,503,Dicky Auld,"6462 Sugar Crossing","3 Maple Wood Road",Bununu Dass,,true
869,24.990000,74,Pizza,Cheese,2024-02-24 14:46:09.932,488,Carmine Harold,"156 Atwood Junction","8 Artisan Way",Caluquembe,,false
